PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Fondos participables,47596197110,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Fondo General de Participaciones,38463549000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Fondo de Fomento Municipal,1457883625,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Fondo de Fiscalización,1736613856,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Fondo del Impuesto Sobre la Renta,5631426000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Fondo de Extracción de Hidrocarburos,306724629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Impuestos participables,2657203262,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,407533000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,658850262,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,IEPS Gasolinas,1590820000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Otras participaciones,757957101,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Derechos zona federal marítima,1326598,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Multas administrativas federales no fiscales,4249503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Incentivos por administración de impuestos,752381000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Capítulo,Aportaciones federales,71741710604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Aportaciones del ramo general 33,55836957353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Aportaciones a entidades federativas,42388880176,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,29074536000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,6586598000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,1100340341,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA Múltiples,1677552000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para Educación Tecnológica y Adultos,422187565,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para la Seguridad Pública,240850308,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales de la Ciudad de México,3286815962,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Aportaciones a municipios,13448077177,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para la Infraestructura Social Municipal,7977288033,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios,5470789144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Recursos federales reasignados,15904753251,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Convenios para obras públicas,2619962231,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Fideicomiso para la infraestructura,205909037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Fondo para la estabilización de los ingresos,2186307522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Fondo regional (Fonregión),14000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Convenio para obras públicas diversas,213745672,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,"Convenios para educación, cultura y deportes",6799421435,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Educación básica,3952975147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Educación superior,2656968273,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Diversos programas para el sector educativo,189478015,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Convenios para seguridad pública,252981259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Apoyo a programas de seguridad pública,252981259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Convenios al apoyo del desarrollo económico,106050739,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Promoción y desarrollo turístico,20276469,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,"Convenios para agricultura, ganadería y pesca",85774270,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,"Convenios para salud, asistencia y seguridad social",4465985789,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Convenios para salud,4465985789,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Convenios para mejorar los servicios públicos,38471156,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Otros convenios,38471156,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,Recursos federales diversos,1621880642,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Otros recursos federales,1621880642,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Capítulo,Otros ingresos,2154515144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Ingresos por organismos descentralizados,2154515144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Capítulo,Financiamiento,21351869858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Concepto,Empréstitos,21351869858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Partida Genérica,De instituciones bancarias,21351869858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,30,Ingresos,Subpartida Genérica,Bancos comerciales,21351869858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Tema,Total de egresos,38847724502,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Capítulo,Servicios personales,12155144188,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Remuneraciones al personal,7286506703,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Despacho del ejecutivo estatal,21105755,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría general de gobierno,148543657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de finanzas y administración,225316882,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",5519005697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de obras públicas y comunicaciones,8622869,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de fomento económico,40737713,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de turismo,23763404,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría del medio ambiente,21298067,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de desarrollo social,94777571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Secretaría de fomento agropecuario y forestal,62609738,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Seguridad pública y tránsito,724808956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Procuraduría general de justicia,247418264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Contraloría general del estado,57906846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Dependencias diversas,90591284,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Remuneraciones adicionales y especiales,1675140280,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,21981196,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",1057600489,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Horas extraordinarias,1574022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Compensaciones,252472775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Honorarios especiales,16471783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Participaciones por vigilancia en el cumplimiento de las leyes y custodia de valores,325040015,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Seguridad social,1170729895,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Aportaciones de seguridad social,848302832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,142570165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Aportaciones para seguros,179856898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Otras prestaciones sociales y económicas,932736532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,57028146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Indemnizaciones,10976008,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Prestaciones y haberes de retiro,7214397,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Prestaciones contractuales,152456387,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,705061594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Pago de estímulos a servidores públicos,1090030778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Estímulos,1090030778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Capítulo,Materiales y suministros,819688768,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",103314850,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",20924847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,789340,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Material estadístico y geográfico,2954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",21430926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Material impreso e información digital,1284541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Material de limpieza,7160765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materiales y útiles de enseñanza,49686518,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,2034959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Alimentos y utensilios,180093156,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Productos alimenticios para personas,177756765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Productos alimenticios para animales,498232,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,1838159,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",62627412,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Herramientas menores,897156,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,2201262,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",493140,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,2670042,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,460462,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,52804618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de defensa y seguridad,325917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,349671,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,2425144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Materiales y artículos de construcción y de reparación,41235835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Productos minerales no metálicos,691415,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Cemento y productos de concreto,675657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",566620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Madera y productos de madera,2439063,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Vidrio y productos de vidrio,160543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Material eléctrico y electrónico,17631661,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Artículos metálicos para la construcción,6098738,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materiales complementarios,3218689,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,9753449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",22938641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",22915143,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,Productos químicos básicos,3240540,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",357111,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,14393406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",4329912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",464940,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",65407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,Otros productos químicos,63827,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,22419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Subpartida Genérica,Insumos textiles adquiridos como materia prima,22419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,1079,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Combustibles, lubricantes y aditivos",344891955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",344891955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",58632615,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Vestuario y uniformes,46145462,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Prendas de seguridad y protección personal,5964485,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Artículos deportivos,1084448,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Productos textiles,2358192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",3080028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Materiales y suministros para seguridad,5954304,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Materiales de seguridad pública,83333,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,5870971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Capítulo,Servicios generales,2736581902,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Servicios básicos,409414372,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Energía eléctrica,210690698,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Gas,1982946,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Agua,5638810,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Telefonía tradicional,18953232,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Telefonía celular,2140054,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,7746850,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",159397328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Servicios postales y telegráficos,2863305,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Servicios integrales y otros servicios,1149,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,Servicios de arrendamiento,582831765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Arrendamiento de edificios,24188899,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",14873889,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Arrendamiento de equipo e instrumental médico y de laboratorio,2936977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,209428759,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",1331539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Arrendamiento de activos intangibles,5750172,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Otros arrendamientos,324321530,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",418469171,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",37179668,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",3374523,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",94853809,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Servicios de capacitación,56741712,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,31,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,28078349,Cifras Definitivas
